;grid_import_el;pv_el;grid_export_el;gas_import;hp_heat;boiler_heat;heat_demand;heat_source
2025-07-24 01:00:00;0.15172414;0.0;0.0;0.0;0.44;0.0;0.43999999999999995;0.28827586
2025-07-24 02:00:00;0.87586207;0.0;0.0;0.0;2.54;0.0;2.54;1.6641379
2025-07-24 03:00:00;0.87586207;0.0;0.0;0.0;2.54;0.0;2.54;1.6641379
2025-07-24 04:00:00;0.87586207;0.0;0.0;0.0;2.54;0.0;2.54;1.6641379
2025-07-24 05:00:00;1.1931034;0.0;0.0;0.0;3.46;0.0;3.4599999999999995;2.2668966
2025-07-24 06:00:00;1.1931034;0.0;0.0;0.0;3.46;0.0;3.4599999999999995;2.2668966
2025-07-24 07:00:00;1.1931034;0.0;0.0;0.0;3.46;0.0;3.4599999999999995;2.2668966
2025-07-24 08:00:00;0.0;2.03;1.7368966;0.0;0.85;0.0;0.85;0.55689655
2025-07-24 09:00:00;0.0;9.1;8.8068966;0.0;0.85;0.0;0.85;0.55689655
2025-07-24 10:00:00;0.0;12.0;11.706897;0.0;0.85;0.0;0.85;0.55689655
2025-07-24 11:00:00;0.0;22.9;22.896552;0.0;0.01;0.0;0.01;0.0065517241
2025-07-24 12:00:00;0.0;53.5;53.496552;0.0;0.01;0.0;0.01;0.0065517241
2025-07-24 13:00:00;0.0;48.3;48.296552;0.0;0.01;0.0;0.01;0.0065517241
2025-07-24 14:00:00;0.0;93.1;93.093103;0.0;0.02;0.0;0.02;0.013103448
2025-07-24 15:00:00;0.0;95.1;95.093103;0.0;0.02;0.0;0.02;0.013103448
2025-07-24 16:00:00;0.0;86.6;86.593103;0.0;0.02;0.0;0.02;0.013103448
2025-07-24 17:00:00;0.0;85.5;85.375862;0.0;0.36;0.0;0.36;0.23586207
2025-07-24 18:00:00;0.0;78.3;78.175862;0.0;0.36;0.0;0.36;0.23586207
2025-07-24 19:00:00;0.0;73.5;73.375862;0.0;0.36;0.0;0.36;0.23586207
2025-07-24 20:00:00;0.0;68.8;68.655172;0.0;0.42;0.0;0.42;0.27517241
2025-07-24 21:00:00;0.0;46.2;46.055172;0.0;0.42;0.0;0.42;0.27517241
2025-07-24 22:00:00;0.0;6.500000000000001;6.3551724;0.0;0.42;0.0;0.42;0.27517241
2025-07-24 23:00:00;0.0;1.8;1.637931;0.0;0.47;0.0;0.47;0.30793103
2025-07-25 00:00:00;0.16206897;0.0;0.0;0.0;0.47;0.0;0.47;0.30793103
2025-07-25 01:00:00;0.16206897;0.0;0.0;0.0;0.47;0.0;0.47;0.30793103
2025-07-25 02:00:00;0.9137931;0.0;0.0;0.0;2.65;0.0;2.65;1.7362069
2025-07-25 03:00:00;0.9137931;0.0;0.0;0.0;2.65;0.0;2.65;1.7362069
2025-07-25 04:00:00;0.9137931;0.0;0.0;0.0;2.65;0.0;2.65;1.7362069
2025-07-25 05:00:00;1.7517241;0.0;0.0;0.0;5.08;0.0;5.08;3.3282759
2025-07-25 06:00:00;1.7517241;0.0;0.0;0.0;5.08;0.0;5.08;3.3282759
2025-07-25 07:00:00;1.7517241;0.0;0.0;0.0;5.08;0.0;5.08;3.3282759
2025-07-25 08:00:00;0.0;2.23;1.9472414;0.0;0.82;0.0;0.82;0.53724138
2025-07-25 09:00:00;0.0;12.3;12.017241;0.0;0.82;0.0;0.82;0.53724138
2025-07-25 10:00:00;0.0;21.3;21.017241;0.0;0.82;0.0;0.82;0.53724138
2025-07-25 11:00:00;0.0;54.4;54.286207;0.0;0.33;0.0;0.33;0.2162069
2025-07-25 12:00:00;0.0;88.2;88.086207;0.0;0.33;0.0;0.33;0.2162069
2025-07-25 13:00:00;0.0;124.99999999999999;124.88621;0.0;0.33;0.0;0.33;0.2162069
2025-07-25 14:00:00;0.0;123.0;122.63448;0.0;1.06;0.0;1.06;0.69448276
2025-07-25 15:00:00;0.0;162.0;161.63448;0.0;1.06;0.0;1.06;0.69448276
2025-07-25 16:00:00;0.0;140.0;139.63448;0.0;1.06;0.0;1.06;0.69448276
2025-07-25 17:00:00;0.0;111.00000000000001;110.92414;0.0;0.22;0.0;0.21999999999999997;0.14413793
2025-07-25 18:00:00;0.0;120.00000000000001;119.92414;0.0;0.22;0.0;0.21999999999999997;0.14413793
2025-07-25 19:00:00;0.0;115.0;114.92414;0.0;0.22;0.0;0.21999999999999997;0.14413793
2025-07-25 20:00:00;0.0;86.2;86.141379;0.0;0.17;0.0;0.17;0.11137931
2025-07-25 21:00:00;0.0;42.5;42.441379;0.0;0.17;0.0;0.17;0.11137931
2025-07-25 22:00:00;0.0;10.4;10.341379;0.0;0.17;0.0;0.17;0.11137931
2025-07-25 23:00:00;0.0;0.7000000000000002;0.62758621;0.0;0.21;0.0;0.21;0.13758621
2025-07-26 00:00:00;0.072413793;0.0;0.0;0.0;0.21;0.0;0.21;0.13758621
2025-07-26 01:00:00;0.072413793;0.0;0.0;0.0;0.21;0.0;0.21;0.13758621
2025-07-26 02:00:00;0.40689655;0.0;0.0;0.0;1.18;0.0;1.18;0.77310345
2025-07-26 03:00:00;0.40689655;0.0;0.0;0.0;1.18;0.0;1.18;0.77310345
2025-07-26 04:00:00;0.40689655;0.0;0.0;0.0;1.18;0.0;1.18;0.77310345
2025-07-26 05:00:00;0.73793103;0.0;0.0;0.0;2.14;0.0;2.14;1.402069
2025-07-26 06:00:00;0.73793103;0.0;0.0;0.0;2.14;0.0;2.14;1.402069
2025-07-26 07:00:00;0.73793103;0.0;0.0;0.0;2.14;0.0;2.14;1.402069
2025-07-26 08:00:00;0.0;3.1;3.0034483;0.0;0.28;0.0;0.28;0.18344828
2025-07-26 09:00:00;0.0;11.5;11.403448;0.0;0.28;0.0;0.28;0.18344828
2025-07-26 10:00:00;0.0;31.6;31.503448;0.0;0.28;0.0;0.28;0.18344828
2025-07-26 11:00:00;0.0;57.2;57.182759;0.0;0.05;0.0;0.05;0.032758621
2025-07-26 12:00:00;0.0;67.7;67.682759;0.0;0.05;0.0;0.05;0.032758621
2025-07-26 13:00:00;0.0;87.6;87.582759;0.0;0.05;0.0;0.05;0.032758621
2025-07-26 14:00:00;0.0;93.2;93.144828;0.0;0.16;0.0;0.16;0.10482759
2025-07-26 15:00:00;0.0;96.29999999999998;96.244828;0.0;0.16;0.0;0.16;0.10482759
2025-07-26 16:00:00;0.0;51.400000000000006;51.344828;0.0;0.16;0.0;0.16;0.10482759
2025-07-26 17:00:00;0.0;77.2;77.103448;0.0;0.28;0.0;0.28;0.18344828
2025-07-26 18:00:00;0.0;97.49999999999999;97.403448;0.0;0.28;0.0;0.28;0.18344828
2025-07-26 19:00:00;0.0;105.0;104.90345;0.0;0.28;0.0;0.28;0.18344828
2025-07-26 20:00:00;0.0;56.70000000000001;56.658621;0.0;0.12;0.0;0.12000000000000001;0.07862069
2025-07-26 21:00:00;0.0;10.899999999999999;10.858621;0.0;0.12;0.0;0.12000000000000001;0.07862069
2025-07-26 22:00:00;0.0;2.88;2.8386207;0.0;0.12;0.0;0.12000000000000001;0.07862069
2025-07-26 23:00:00;0.0;0.6;0.56896552;0.0;0.09;0.0;0.09;0.058965517
2025-07-27 00:00:00;0.031034483;0.0;0.0;0.0;0.09;0.0;0.09;0.058965517
2025-07-27 01:00:00;0.031034483;0.0;0.0;0.0;0.09;0.0;0.09;0.058965517
2025-07-27 02:00:00;0.24827586;0.0;0.0;0.0;0.72;0.0;0.72;0.47172414
2025-07-27 03:00:00;0.24827586;0.0;0.0;0.0;0.72;0.0;0.72;0.47172414
2025-07-27 04:00:00;0.24827586;0.0;0.0;0.0;0.72;0.0;0.72;0.47172414
2025-07-27 05:00:00;0.34482759;0.0;0.0;0.0;1.0;0.0;1.0;0.65517241
2025-07-27 06:00:00;0.34482759;0.0;0.0;0.0;1.0;0.0;1.0;0.65517241
2025-07-27 07:00:00;0.34482759;0.0;0.0;0.0;1.0;0.0;1.0;0.65517241
2025-07-27 08:00:00;0.0;0.3;0.075862069;0.0;0.65;0.0;0.65;0.42586207
2025-07-27 09:00:00;0.0;6.879999999999999;6.6558621;0.0;0.65;0.0;0.65;0.42586207
2025-07-27 10:00:00;0.0;14.2;13.975862;0.0;0.65;0.0;0.65;0.42586207
2025-07-27 11:00:00;0.0;37.1;37.072414;0.0;0.08;0.0;0.08;0.052413793
2025-07-27 12:00:00;0.0;79.7;79.672414;0.0;0.08;0.0;0.08;0.052413793
2025-07-27 13:00:00;0.0;101.0;100.97241;0.0;0.08;0.0;0.08;0.052413793
2025-07-27 14:00:00;0.0;98.5;98.403448;0.0;0.28;0.0;0.28;0.18344828
2025-07-27 15:00:00;0.0;110.0;109.90345;0.0;0.28;0.0;0.28;0.18344828
2025-07-27 16:00:00;0.0;124.99999999999999;124.90345;0.0;0.28;0.0;0.28;0.18344828
2025-07-27 17:00:00;0.0;123.0;122.95517;0.0;0.13;0.0;0.13;0.085172414
2025-07-27 18:00:00;0.0;62.1;62.055172;0.0;0.13;0.0;0.13;0.085172414
2025-07-27 19:00:00;0.0;42.1;42.055172;0.0;0.13;0.0;0.13;0.085172414
2025-07-27 20:00:00;0.0;23.9;23.775862;0.0;0.36;0.0;0.36;0.23586207
2025-07-27 21:00:00;0.0;12.2;12.075862;0.0;0.36;0.0;0.36;0.23586207
2025-07-27 22:00:00;0.0;2.7500000000000004;2.6258621;0.0;0.36;0.0;0.36;0.23586207
2025-07-27 23:00:00;0.43448276;0.8;0.0;0.0;3.58;0.0;3.5799999999999996;2.3455172
2025-07-28 00:00:00;1.2344828;0.0;0.0;0.0;3.58;0.0;3.5799999999999996;2.3455172
2025-07-28 01:00:00;1.2344828;0.0;0.0;0.0;3.58;0.0;3.5799999999999996;2.3455172
2025-07-28 02:00:00;2.0206897;0.0;0.0;0.0;5.86;0.0;5.86;3.8393103
2025-07-28 03:00:00;2.0206897;0.0;0.0;0.0;5.86;0.0;5.86;3.8393103
2025-07-28 04:00:00;2.0206897;0.0;0.0;0.0;5.86;0.0;5.86;3.8393103
2025-07-28 05:00:00;2.9068966;0.0;0.0;0.0;8.43;0.0;8.43;5.5231034
2025-07-28 06:00:00;2.9068966;0.0;0.0;0.0;8.43;0.0;8.43;5.5231034
2025-07-28 07:00:00;2.9068966;0.0;0.0;0.0;8.43;0.0;8.43;5.5231034
2025-07-28 08:00:00;0.0;2.03;1.7748276;0.0;0.74;0.0;0.74;0.48482759
2025-07-28 09:00:00;0.0;8.88;8.6248276;0.0;0.74;0.0;0.74;0.48482759
2025-07-28 10:00:00;0.0;26.4;26.144828;0.0;0.74;0.0;0.74;0.48482759
2025-07-28 11:00:00;0.0;56.4;56.227586;0.0;0.5;0.0;0.5;0.32758621
2025-07-28 12:00:00;0.0;75.1;74.927586;0.0;0.5;0.0;0.5;0.32758621
2025-07-28 13:00:00;0.0;49.7;49.527586;0.0;0.5;0.0;0.5;0.32758621
2025-07-28 14:00:00;0.0;66.5;66.489655;0.0;0.03;0.0;0.030000000000000002;0.019655172
2025-07-28 15:00:00;0.0;79.2;79.189655;0.0;0.03;0.0;0.030000000000000002;0.019655172
2025-07-28 16:00:00;0.0;122.0;121.98966;0.0;0.03;0.0;0.030000000000000002;0.019655172
2025-07-28 17:00:00;0.0;139.0;139.0;0.0;0.0;0.0;0.0;0.0
2025-07-28 18:00:00;0.0;111.00000000000001;111.0;0.0;0.0;0.0;0.0;0.0
2025-07-28 19:00:00;0.0;79.2;79.2;0.0;0.0;0.0;0.0;0.0
2025-07-28 20:00:00;0.0;31.5;30.903448;0.0;1.73;0.0;1.7299999999999998;1.1334483
2025-07-28 21:00:00;0.0;15.000000000000002;14.403448;0.0;1.73;0.0;1.7299999999999998;1.1334483
2025-07-28 22:00:00;0.0;5.13;4.5334483;0.0;1.73;0.0;1.7299999999999998;1.1334483
2025-07-28 23:00:00;0.079310345;1.2;0.0;0.0;3.71;0.0;3.7100000000000004;2.4306897
2025-07-29 00:00:00;1.2793103;0.0;0.0;0.0;3.71;0.0;3.7100000000000004;2.4306897
2025-07-29 01:00:00;1.2793103;0.0;0.0;0.0;3.71;0.0;3.7100000000000004;2.4306897
2025-07-29 02:00:00;1.5965517;0.0;0.0;0.0;4.63;0.0;4.63;3.0334483
2025-07-29 03:00:00;1.5965517;0.0;0.0;0.0;4.63;0.0;4.63;3.0334483
2025-07-29 04:00:00;1.5965517;0.0;0.0;0.0;4.63;0.0;4.63;3.0334483
2025-07-29 05:00:00;1.2896552;0.0;0.0;0.0;3.74;0.0;3.7399999999999998;2.4503448
2025-07-29 06:00:00;1.2896552;0.0;0.0;0.0;3.74;0.0;3.7399999999999998;2.4503448
2025-07-29 07:00:00;1.2896552;0.0;0.0;0.0;3.74;0.0;3.7399999999999998;2.4503448
2025-07-29 08:00:00;0.0;2.07;1.6424138;0.0;1.24;0.0;1.24;0.81241379
2025-07-29 09:00:00;0.0;12.700000000000001;12.272414;0.0;1.24;0.0;1.24;0.81241379
2025-07-29 10:00:00;0.0;30.8;30.372414;0.0;1.24;0.0;1.24;0.81241379
2025-07-29 11:00:00;0.0;52.3;52.265517;0.0;0.1;0.0;0.1;0.065517241
2025-07-29 12:00:00;0.0;96.7;96.665517;0.0;0.1;0.0;0.1;0.065517241
2025-07-29 13:00:00;0.0;104.00000000000001;103.96552;0.0;0.1;0.0;0.1;0.065517241
2025-07-29 14:00:00;0.0;92.4;92.389655;0.0;0.03;0.0;0.030000000000000002;0.019655172
2025-07-29 15:00:00;0.0;40.9;40.889655;0.0;0.03;0.0;0.030000000000000002;0.019655172
2025-07-29 16:00:00;0.0;140.0;139.98966;0.0;0.03;0.0;0.030000000000000002;0.019655172
2025-07-29 17:00:00;0.0;97.7;97.651724;0.0;0.14;0.0;0.14;0.091724138
2025-07-29 18:00:00;0.0;91.8;91.751724;0.0;0.14;0.0;0.14;0.091724138
2025-07-29 19:00:00;0.0;37.6;37.551724;0.0;0.14;0.0;0.14;0.091724138
2025-07-29 20:00:00;0.0;6.48;6.1868966;0.0;0.85;0.0;0.85;0.55689655
2025-07-29 21:00:00;0.0;8.35;8.0568966;0.0;0.85;0.0;0.85;0.55689655
2025-07-29 22:00:00;0.0;8.0;7.7068966;0.0;0.85;0.0;0.85;0.55689655
2025-07-29 23:00:00;0.0;1.35;0.44310345;0.0;2.63;0.0;2.63;1.7231034
2025-07-30 00:00:00;0.90689655;0.0;0.0;0.0;2.63;0.0;2.63;1.7231034
2025-07-30 01:00:00;0.90689655;0.0;0.0;0.0;2.63;0.0;2.63;1.7231034
2025-07-30 02:00:00;1.3275862;0.0;0.0;0.0;3.85;0.0;3.8499999999999996;2.5224138
2025-07-30 03:00:00;1.3275862;0.0;0.0;0.0;3.85;0.0;3.8499999999999996;2.5224138
2025-07-30 04:00:00;1.3275862;0.0;0.0;0.0;3.85;0.0;3.8499999999999996;2.5224138
2025-07-30 05:00:00;1.2241379;0.0;0.0;0.0;3.55;0.0;3.5500000000000003;2.3258621
2025-07-30 06:00:00;1.2241379;0.0;0.0;0.0;3.55;0.0;3.5500000000000003;2.3258621
2025-07-30 07:00:00;1.2241379;0.0;0.0;0.0;3.55;0.0;3.5500000000000003;2.3258621
2025-07-30 08:00:00;0.0;1.7700000000000002;1.5493103;0.0;0.64;0.0;0.64;0.41931034
2025-07-30 09:00:00;0.0;10.8;10.57931;0.0;0.64;0.0;0.64;0.41931034
2025-07-30 10:00:00;0.0;23.6;23.37931;0.0;0.64;0.0;0.64;0.41931034
2025-07-30 11:00:00;0.0;44.5;44.331034;0.0;0.49;0.0;0.49000000000000005;0.32103448
2025-07-30 12:00:00;0.0;66.8;66.631034;0.0;0.49;0.0;0.49000000000000005;0.32103448
2025-07-30 13:00:00;0.0;71.4;71.231034;0.0;0.49;0.0;0.49000000000000005;0.32103448
2025-07-30 14:00:00;0.0;85.8;85.655172;0.0;0.42;0.0;0.42;0.27517241
2025-07-30 15:00:00;0.0;129.0;128.85517;0.0;0.42;0.0;0.42;0.27517241
2025-07-30 16:00:00;0.0;76.2;76.055172;0.0;0.42;0.0;0.42;0.27517241
2025-07-30 17:00:00;0.0;110.0;109.97241;0.0;0.08;0.0;0.08;0.052413793
2025-07-30 18:00:00;0.0;152.0;151.97241;0.0;0.08;0.0;0.08;0.052413793
2025-07-30 19:00:00;0.0;45.1;45.072414;0.0;0.08;0.0;0.08;0.052413793
2025-07-30 20:00:00;0.0;61.3;61.217241;0.0;0.24;0.0;0.24000000000000002;0.15724138
2025-07-30 21:00:00;0.0;37.9;37.817241;0.0;0.24;0.0;0.24000000000000002;0.15724138
2025-07-30 22:00:00;0.0;7.73;7.6472414;0.0;0.24;0.0;0.24000000000000002;0.15724138
2025-07-30 23:00:00;0.0;2.17;0.64586207;0.0;4.42;0.0;4.42;2.8958621
2025-07-31 00:00:00;1.5241379;0.0;0.0;0.0;4.42;0.0;4.42;2.8958621
2025-07-31 01:00:00;1.5241379;0.0;0.0;0.0;4.42;0.0;4.42;2.8958621
2025-07-31 02:00:00;1.4310345;0.0;0.0;0.0;4.15;0.0;4.15;2.7189655
2025-07-31 03:00:00;1.4310345;0.0;0.0;0.0;4.15;0.0;4.15;2.7189655
2025-07-31 04:00:00;1.4310345;0.0;0.0;0.0;4.15;0.0;4.15;2.7189655
2025-07-31 05:00:00;0.74827586;0.0;0.0;0.0;2.17;0.0;2.17;1.4217241
2025-07-31 06:00:00;0.74827586;0.0;0.0;0.0;2.17;0.0;2.17;1.4217241
2025-07-31 07:00:00;0.74827586;0.0;0.0;0.0;2.17;0.0;2.17;1.4217241
2025-07-31 08:00:00;0.0;0.8;0.16551724;0.0;1.84;0.0;1.8399999999999999;1.2055172
2025-07-31 09:00:00;0.0;2.33;1.6955172;0.0;1.84;0.0;1.8399999999999999;1.2055172
2025-07-31 10:00:00;0.0;11.5;10.865517;0.0;1.84;0.0;1.8399999999999999;1.2055172
2025-07-31 11:00:00;0.0;33.7;33.672414;0.0;0.08;0.0;0.08;0.052413793
2025-07-31 12:00:00;0.0;38.5;38.472414;0.0;0.08;0.0;0.08;0.052413793
2025-07-31 13:00:00;0.0;103.0;102.97241;0.0;0.08;0.0;0.08;0.052413793
2025-07-31 14:00:00;0.0;85.3;85.282759;0.0;0.05;0.0;0.05;0.032758621
2025-07-31 15:00:00;0.0;126.0;125.98276;0.0;0.05;0.0;0.05;0.032758621
2025-07-31 16:00:00;0.0;69.0;68.982759;0.0;0.05;0.0;0.05;0.032758621
2025-07-31 17:00:00;0.0;49.4;49.306897;0.0;0.27;0.0;0.27;0.17689655
2025-07-31 18:00:00;0.0;46.4;46.306897;0.0;0.27;0.0;0.27;0.17689655
2025-07-31 19:00:00;0.0;30.7;30.606897;0.0;0.27;0.0;0.27;0.17689655
2025-07-31 20:00:00;0.0;16.7;16.086207;0.0;1.78;0.0;1.7799999999999998;1.1662069
2025-07-31 21:00:00;0.0;4.18;3.5662069;0.0;1.78;0.0;1.7799999999999998;1.1662069
2025-07-31 22:00:00;0.0;2.23;1.6162069;0.0;1.78;0.0;1.7799999999999998;1.1662069
2025-07-31 23:00:00;0.0;1.3;0.74482759;0.0;1.61;0.0;1.61;1.0548276
2025-08-01 00:00:00;0.55517241;0.0;0.0;0.0;1.61;0.0;1.61;1.0548276
2025-08-01 01:00:00;0.55517241;0.0;0.0;0.0;1.61;0.0;1.61;1.0548276
2025-08-01 02:00:00;0.96206897;0.0;0.0;0.0;2.79;0.0;2.79;1.827931
2025-08-01 03:00:00;0.96206897;0.0;0.0;0.0;2.79;0.0;2.79;1.827931
2025-08-01 04:00:00;0.96206897;0.0;0.0;0.0;2.79;0.0;2.79;1.827931
2025-08-01 05:00:00;1.3137931;0.0;0.0;0.0;3.81;0.0;3.8100000000000005;2.4962069
2025-08-01 06:00:00;1.3137931;0.0;0.0;0.0;3.81;0.0;3.8100000000000005;2.4962069
2025-08-01 07:00:00;1.3137931;0.0;0.0;0.0;3.81;0.0;3.8100000000000005;2.4962069
2025-08-01 08:00:00;0.0;1.15;0.77758621;0.0;1.08;0.0;1.08;0.70758621
2025-08-01 09:00:00;0.0;11.8;11.427586;0.0;1.08;0.0;1.08;0.70758621
2025-08-01 10:00:00;0.0;18.3;17.927586;0.0;1.08;0.0;1.08;0.70758621
2025-08-01 11:00:00;0.0;57.0;56.986207;0.0;0.04;0.0;0.04;0.026206897
2025-08-01 12:00:00;0.0;78.3;78.286207;0.0;0.04;0.0;0.04;0.026206897
2025-08-01 13:00:00;0.0;85.0;84.986207;0.0;0.04;0.0;0.04;0.026206897
2025-08-01 14:00:00;0.0;113.0;112.88276;0.0;0.34;0.0;0.34;0.22275862
2025-08-01 15:00:00;0.0;44.7;44.582759;0.0;0.34;0.0;0.34;0.22275862
2025-08-01 16:00:00;0.0;97.09999999999998;96.982759;0.0;0.34;0.0;0.34;0.22275862
2025-08-01 17:00:00;0.0;108.0;107.86897;0.0;0.38;0.0;0.38;0.24896552
2025-08-01 18:00:00;0.0;84.0;83.868966;0.0;0.38;0.0;0.38;0.24896552
2025-08-01 19:00:00;0.0;28.8;28.668966;0.0;0.38;0.0;0.38;0.24896552
2025-08-01 20:00:00;0.0;51.7;51.162069;0.0;1.56;0.0;1.56;1.022069
2025-08-01 21:00:00;0.0;29.9;29.362069;0.0;1.56;0.0;1.56;1.022069
2025-08-01 22:00:00;0.0;9.73;9.192069;0.0;1.56;0.0;1.56;1.022069
2025-08-01 23:00:00;0.27068966;1.45;0.0;0.0;4.99;0.0;4.99;3.2693103
2025-08-02 00:00:00;1.7206897;0.0;0.0;0.0;4.99;0.0;4.99;3.2693103
2025-08-02 01:00:00;1.7206897;0.0;0.0;0.0;4.99;0.0;4.99;3.2693103
2025-08-02 02:00:00;1.7827586;0.0;0.0;0.0;5.17;0.0;5.17;3.3872414
2025-08-02 03:00:00;1.7827586;0.0;0.0;0.0;5.17;0.0;5.17;3.3872414
2025-08-02 04:00:00;1.7827586;0.0;0.0;0.0;5.17;0.0;5.17;3.3872414
2025-08-02 05:00:00;1.6137931;0.0;0.0;0.0;4.68;0.0;4.68;3.0662069
2025-08-02 06:00:00;1.6137931;0.0;0.0;0.0;4.68;0.0;4.68;3.0662069
2025-08-02 07:00:00;1.6137931;0.0;0.0;0.0;4.68;0.0;4.68;3.0662069
2025-08-02 08:00:00;0.0;1.83;1.4368966;0.0;1.14;0.0;1.14;0.74689655
2025-08-02 09:00:00;0.0;8.13;7.7368966;0.0;1.14;0.0;1.14;0.74689655
2025-08-02 10:00:00;0.0;22.7;22.306897;0.0;1.14;0.0;1.14;0.74689655
2025-08-02 11:00:00;0.0;29.799999999999997;29.57931;0.0;0.64;0.0;0.64;0.41931034
2025-08-02 12:00:00;0.0;21.0;20.77931;0.0;0.64;0.0;0.64;0.41931034
2025-08-02 13:00:00;0.0;64.9;64.67931;0.0;0.64;0.0;0.64;0.41931034
2025-08-02 14:00:00;0.0;53.0;52.724138;0.0;0.8;0.0;0.8;0.52413793
2025-08-02 15:00:00;0.0;73.3;73.024138;0.0;0.8;0.0;0.8;0.52413793
2025-08-02 16:00:00;0.27586207;0.0;0.0;0.0;0.8;0.0;0.8;0.52413793
2025-08-02 17:00:00;0.22758621;0.0;0.0;0.0;0.66;0.0;0.66;0.43241379
2025-08-02 18:00:00;0.22758621;0.0;0.0;0.0;0.66;0.0;0.66;0.43241379
2025-08-02 19:00:00;0.22758621;0.0;0.0;0.0;0.66;0.0;0.66;0.43241379
2025-08-02 20:00:00;0.69310345;0.0;0.0;0.0;2.01;0.0;2.01;1.3168966
2025-08-02 21:00:00;0.69310345;0.0;0.0;0.0;2.01;0.0;2.01;1.3168966
2025-08-02 22:00:00;0.69310345;0.0;0.0;0.0;2.01;0.0;2.01;1.3168966
2025-08-02 23:00:00;1.2862069;0.0;0.0;0.0;3.73;0.0;3.7300000000000004;2.4437931
2025-08-03 00:00:00;1.2862069;0.0;0.0;0.0;3.73;0.0;3.7300000000000004;2.4437931
2025-08-03 01:00:00;1.2862069;0.0;0.0;0.0;3.73;0.0;3.7300000000000004;2.4437931
2025-08-03 02:00:00;1.562069;0.0;0.0;0.0;4.53;0.0;4.53;2.967931
2025-08-03 03:00:00;1.562069;0.0;0.0;0.0;4.53;0.0;4.53;2.967931
2025-08-03 04:00:00;1.562069;0.0;0.0;0.0;4.53;0.0;4.53;2.967931
2025-08-03 05:00:00;1.3551724;0.0;0.0;0.0;3.93;0.0;3.9299999999999997;2.5748276
2025-08-03 06:00:00;1.3551724;0.0;0.0;0.0;3.93;0.0;3.9299999999999997;2.5748276
2025-08-03 07:00:00;1.3551724;0.0;0.0;0.0;3.93;0.0;3.9299999999999997;2.5748276
2025-08-03 08:00:00;0.0;1.25;1.1982759;0.0;0.15;0.0;0.15;0.098275862
2025-08-03 09:00:00;0.0;8.63;8.5782759;0.0;0.15;0.0;0.15;0.098275862
2025-08-03 10:00:00;0.0;28.4;28.348276;0.0;0.15;0.0;0.15;0.098275862
2025-08-03 11:00:00;0.0;48.0;47.886207;0.0;0.33;0.0;0.33;0.2162069
2025-08-03 12:00:00;0.0;101.99999999999999;101.88621;0.0;0.33;0.0;0.33;0.2162069
2025-08-03 13:00:00;0.0;132.0;131.88621;0.0;0.33;0.0;0.33;0.2162069
2025-08-03 14:00:00;0.0;107.0;107.0;0.0;0.0;0.0;0.0;0.0
2025-08-03 15:00:00;0.0;86.7;86.7;0.0;0.0;0.0;0.0;0.0
2025-08-03 16:00:00;0.0;101.0;101.0;0.0;0.0;0.0;0.0;0.0
2025-08-03 17:00:00;0.0;144.0;144.0;0.0;0.0;0.0;0.0;0.0
2025-08-03 18:00:00;0.0;92.3;92.3;0.0;0.0;0.0;0.0;0.0
2025-08-03 19:00:00;0.0;57.7;57.7;0.0;0.0;0.0;0.0;0.0
2025-08-03 20:00:00;0.0;49.5;49.375862;0.0;0.36;0.0;0.36;0.23586207
2025-08-03 21:00:00;0.0;29.199999999999996;29.075862;0.0;0.36;0.0;0.36;0.23586207
2025-08-03 22:00:00;0.0;5.38;5.2558621;0.0;0.36;0.0;0.36;0.23586207
2025-08-03 23:00:00;0.30862069;0.45;0.0;0.0;2.2;0.0;2.2;1.4413793
2025-08-04 00:00:00;0.75862069;0.0;0.0;0.0;2.2;0.0;2.2;1.4413793
2025-08-04 01:00:00;0.75862069;0.0;0.0;0.0;2.2;0.0;2.2;1.4413793
2025-08-04 02:00:00;0.85172414;0.0;0.0;0.0;2.47;0.0;2.47;1.6182759
2025-08-04 03:00:00;0.85172414;0.0;0.0;0.0;2.47;0.0;2.47;1.6182759
2025-08-04 04:00:00;0.85172414;0.0;0.0;0.0;2.47;0.0;2.47;1.6182759
2025-08-04 05:00:00;0.27931034;0.0;0.0;0.0;0.81;0.0;0.81;0.53068966
2025-08-04 06:00:00;0.27931034;0.0;0.0;0.0;0.81;0.0;0.81;0.53068966
2025-08-04 07:00:00;0.27931034;0.0;0.0;0.0;0.81;0.0;0.81;0.53068966
2025-08-04 08:00:00;0.0;0.8;0.79655172;0.0;0.01;0.0;0.01;0.0065517241
2025-08-04 09:00:00;0.0;3.8300000000000005;3.8265517;0.0;0.01;0.0;0.01;0.0065517241
2025-08-04 10:00:00;0.0;10.899999999999999;10.896552;0.0;0.01;0.0;0.01;0.0065517241
2025-08-04 11:00:00;0.0;17.9;17.872414;0.0;0.08;0.0;0.08;0.052413793
2025-08-04 12:00:00;0.0;59.199999999999996;59.172414;0.0;0.08;0.0;0.08;0.052413793
2025-08-04 13:00:00;0.0;78.1;78.072414;0.0;0.08;0.0;0.08;0.052413793
2025-08-04 14:00:00;0.0;129.0;128.66552;0.0;0.97;0.0;0.9700000000000001;0.63551724
2025-08-04 15:00:00;0.0;136.0;135.66552;0.0;0.97;0.0;0.9700000000000001;0.63551724
2025-08-04 16:00:00;0.0;131.0;130.66552;0.0;0.97;0.0;0.9700000000000001;0.63551724
