;grid_import_el;pv_el;grid_export_el;gas_import;hp_heat;boiler_heat;heat_demand
2025-08-07 02:00:00;0.84199299;0.0;-4.5548164e-11;-3.1738946e-12;3.07;-3.5265496e-12;3.07
2025-08-07 03:00:00;0.84199299;0.0;-4.5225761e-11;-4.2318595e-12;3.07;-4.7020661e-12;3.07
2025-08-07 04:00:00;0.84199299;0.0;-4.4903358e-11;-5.2898243e-12;3.07;-5.8775826e-12;3.07
2025-08-07 05:00:00;0.78165473;0.0;-9.8708536e-11;0.0;2.85;0.0;2.85
2025-08-07 06:00:00;0.78165473;0.0;-3.2732469e-11;0.0;2.85;0.0;2.85
2025-08-07 07:00:00;0.78155493;0.0;-1.6646366e-11;0.0;2.85;0.0;2.85
2025-08-07 08:00:00;0.0;0.65;0.64451719;-1.9838562e-11;0.02;-2.2042847e-11;0.02
2025-08-07 09:00:00;0.0;7.58;7.5745187;-6.3483164e-12;0.02;-7.0536849e-12;0.02
2025-08-07 10:00:00;0.0;26.7;26.69452;-2.1954873e-11;0.02;-2.4394304e-11;0.02
2025-08-07 11:00:00;0.0;49.2;49.010967;-1.6665036e-11;0.69;-1.8516707e-11;0.69
2025-08-07 12:00:00;0.0;79.5;79.310977;-1.0316862e-11;0.69;-1.146318e-11;0.69
2025-08-07 13:00:00;0.0;130.0;129.81097;-1.9839206e-11;0.69;-2.2043563e-11;0.69
2025-08-07 14:00:00;0.0;149.0;148.79451;-9.1258353e-12;0.75;-1.0139817e-11;0.75
2025-08-07 15:00:00;0.0;158.0;157.79444;-4.8934815e-12;0.75;-5.4372017e-12;0.75
2025-08-07 16:00:00;0.20564815;0.0;-2.857064e-11;-6.2155236e-12;0.75;-6.9061374e-12;0.75
2025-08-07 17:00:00;0.098722965;0.0;-1.6324039e-11;0.0;0.36;0.0;0.36
2025-08-07 18:00:00;0.098735334;0.0;-5.2370299e-13;0.0;0.36;0.0;0.36
2025-08-07 19:00:00;0.098735334;0.0;-5.2370299e-13;0.0;0.36;0.0;0.36
2025-08-07 20:00:00;0.016455889;0.0;-5.2370299e-13;0.0;0.06;0.0;0.060000000000000005
2025-08-07 21:00:00;0.016455889;0.0;-3.841244e-10;0.0;0.06;0.0;0.060000000000000005
2025-08-07 22:00:00;0.016455889;0.0;-4.4258507e-11;0.0;0.06;0.0;0.060000000000000005
2025-08-07 23:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-08-08 00:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-08-08 01:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-08-08 02:00:00;0.14536035;0.0;-4.4258553e-11;-1.4811862e-11;0.53;-1.6457625e-11;0.53
2025-08-08 03:00:00;0.14536035;0.0;-4.393615e-11;-1.5869827e-11;0.53;-1.7633141e-11;0.53
2025-08-08 04:00:00;0.14536035;0.0;-4.3613747e-11;-1.6927792e-11;0.53;-1.8808658e-11;0.53
2025-08-08 05:00:00;0.12067652;0.0;-4.296891e-11;0.0;0.44;0.0;0.43999999999999995
2025-08-08 06:00:00;0.12067652;0.0;-2.1734836e-10;0.0;0.44;0.0;0.43999999999999995
2025-08-08 07:00:00;0.12066801;0.0;-1.1569614e-11;0.0;0.44;0.0;0.43999999999999995
2025-08-08 08:00:00;0.0;1.2;0.94772385;-1.2432377e-11;0.92;-1.3813752e-11;0.9199999999999999
2025-08-08 09:00:00;0.0;6.78;6.5277687;-1.7722637e-11;0.92;-1.9691819e-11;0.9199999999999999
2025-08-08 10:00:00;0.0;18.5;18.247857;-6.084432e-12;0.92;-6.76048e-12;0.9199999999999999
2025-08-08 11:00:00;0.0;37.7;37.593116;-1.1374338e-11;0.39;-1.2638154e-11;0.39
2025-08-08 12:00:00;0.0;54.49999999999999;54.393128;-1.0316239e-11;0.39;-1.1462488e-11;0.39
2025-08-08 13:00:00;0.0;65.9;65.793116;0.0;0.39;0.0;0.39
2025-08-08 14:00:00;0.0;65.0;64.767046;-2.1163823e-12;0.85;-2.3515359e-12;0.85
2025-08-08 15:00:00;0.0;65.6;65.367029;-8.2000185e-12;0.85;-9.1111317e-12;0.85
2025-08-08 16:00:00;0.0;62.49999999999999;62.266953;-1.1374022e-11;0.85;-1.2637802e-11;0.85
2025-08-08 17:00:00;0.0;69.6;69.460147;-7.4058433e-12;0.51;-8.2287147e-12;0.51
2025-08-08 18:00:00;0.0;74.8;74.660125;0.0;0.51;0.0;0.51
2025-08-08 19:00:00;0.0;46.29999999999999;46.160125;0.0;0.51;0.0;0.51
2025-08-08 20:00:00;0.0;34.2;34.178059;0.0;0.08;0.0;0.08
2025-08-08 21:00:00;0.0;19.9;19.878059;0.0;0.08;0.0;0.08
2025-08-08 22:00:00;0.0;6.819999999999999;6.7980588;-2.7772228e-11;0.08;-3.0858031e-11;0.08
2025-08-08 23:00:00;0.0;0.9;0.85611763;-1.0579669e-11;0.16;-1.1755188e-11;0.16
2025-08-09 00:00:00;0.043882371;0.0;-4.2646507e-11;0.0;0.16;0.0;0.16
2025-08-09 01:00:00;0.043882371;0.0;-4.2324107e-11;0.0;0.16;0.0;0.16
2025-08-09 02:00:00;0.76794149;0.0;-4.184108e-11;-4.2318595e-12;2.8;-4.7020661e-12;2.8
2025-08-09 03:00:00;0.76794149;0.0;-4.2001733e-11;-5.2898243e-12;2.8;-5.8775826e-12;2.8
2025-08-09 04:00:00;0.76794149;0.0;-4.167933e-11;-6.3477892e-12;2.8;-7.0530991e-12;2.8
2025-08-09 05:00:00;1.7470669;0.0;-4.1356927e-11;-1.0579649e-12;6.37;-1.1755165e-12;6.37
2025-08-09 06:00:00;1.7470669;0.0;-4.1034524e-11;-2.1159297e-12;6.37;-2.351033e-12;6.37
2025-08-09 07:00:00;1.7470669;0.0;-4.0349047e-11;-3.1738946e-12;6.37;-3.5265496e-12;6.37
2025-08-09 08:00:00;0.0;1.35;1.1278692;-6.2175653e-12;0.81;-6.9084059e-12;0.81
2025-08-09 09:00:00;0.0;9.2;8.9779511;-7.1419543e-12;0.81;-7.9355048e-12;0.81
2025-08-09 10:00:00;0.0;25.799999999999997;25.578042;-6.4811685e-12;0.81;-7.2012984e-12;0.81
2025-08-09 11:00:00;0.0;41.1;41.086302;-1.0316733e-11;0.05;-1.1463037e-11;0.05
2025-08-09 12:00:00;0.0;77.6;77.586302;-1.0713318e-11;0.05;-1.1903687e-11;0.05
2025-08-09 13:00:00;0.0;119.0;118.9863;-2.2351372e-11;0.05;-2.4834857e-11;0.05
2025-08-09 14:00:00;0.0;142.0;141.85752;-2.0896448e-11;0.52;-2.3218276e-11;0.52
2025-08-09 15:00:00;0.0;154.0;153.85749;-1.5606335e-11;0.52;-1.7340372e-11;0.52
2025-08-09 16:00:00;0.0;155.0;154.85747;-2.1954334e-11;0.52;-2.4393704e-11;0.52
2025-08-09 17:00:00;0.0;153.0;152.84098;-1.3490361e-11;0.58;-1.498929e-11;0.58
2025-08-09 18:00:00;0.0;139.0;138.84093;-1.0580356e-11;0.58;-1.1755951e-11;0.58
2025-08-09 19:00:00;0.0;116.0;115.84093;0.0;0.58;0.0;0.58
2025-08-09 20:00:00;0.0;81.0;80.969831;0.0;0.11;0.0;0.10999999999999999
2025-08-09 21:00:00;0.0;38.6;38.569831;-9.5217529e-12;0.11;-1.0579725e-11;0.10999999999999999
2025-08-09 22:00:00;0.0;7.3999999999999995;7.3698309;-1.5605616e-11;0.11;-1.7339574e-11;0.10999999999999999
2025-08-09 23:00:00;0.0;0.55;0.14683072;0.0;1.47;0.0;1.47
2025-08-10 00:00:00;0.40316928;0.0;-4.0389719e-11;0.0;1.47;0.0;1.47
2025-08-10 01:00:00;0.40316928;0.0;-4.0067316e-11;-1.0579649e-12;1.47;-1.1755165e-12;1.47
2025-08-10 02:00:00;1.6949566;0.0;-3.132178e-11;0.0;6.18;0.0;6.18
2025-08-10 03:00:00;1.6949566;0.0;-3.136244e-11;-1.0579649e-12;6.18;-1.1755165e-12;6.18
2025-08-10 04:00:00;1.6949566;0.0;-3.1040037e-11;-2.1159297e-12;6.18;-2.351033e-12;6.18
2025-08-10 05:00:00;2.4848393;0.0;-3.0717634e-11;-3.1739789e-12;9.06;-3.5266432e-12;9.06
2025-08-10 06:00:00;2.4848393;0.0;-3.0395231e-11;-4.2319438e-12;9.06;-4.7021598e-12;9.06
2025-08-10 07:00:00;2.4844563;0.0;0.0;0.0;9.06;0.0;9.06
2025-08-10 08:00:00;0.0;1.4;1.134083;-3.5711683e-12;0.97;-3.9679648e-12;0.9700000000000001
2025-08-10 09:00:00;0.0;6.43;6.1641549;0.0;0.97;0.0;0.9700000000000001
2025-08-10 10:00:00;0.0;20.5;20.234213;-2.5127403e-12;0.97;-2.7919337e-12;0.9700000000000001
2025-08-10 11:00:00;0.0;56.4;56.4;0.0;0.0;0.0;0.0
2025-08-10 12:00:00;0.0;96.8;96.8;0.0;0.0;0.0;0.0
2025-08-10 13:00:00;0.0;126.0;126.0;0.0;0.0;0.0;0.0
2025-08-10 14:00:00;0.0;146.0;145.90136;-9.522618e-12;0.36;-1.0580687e-11;0.36
2025-08-10 15:00:00;0.0;155.0;154.90134;-1.7325553e-11;0.36;-1.9250614e-11;0.36
2025-08-10 16:00:00;0.0;161.0;160.90132;-1.9044539e-11;0.36;-2.1160599e-11;0.36
2025-08-10 17:00:00;0.0;153.0;152.96984;-1.5605671e-11;0.11;-1.7339634e-11;0.10999999999999999
2025-08-10 18:00:00;0.0;137.0;136.96983;0.0;0.11;0.0;0.10999999999999999
2025-08-10 19:00:00;0.0;113.0;112.96983;0.0;0.11;0.0;0.10999999999999999
2025-08-10 20:00:00;0.0;76.3;76.250632;0.0;0.18;0.0;0.18
2025-08-10 21:00:00;0.0;35.5;35.450632;-2.1159297e-12;0.18;-2.351033e-12;0.18
2025-08-10 22:00:00;0.0;7.25;7.2006323;-8.1998623e-12;0.18;-9.1109581e-12;0.18
2025-08-10 23:00:00;0.0;1.0;0.69008076;-5.0257739e-12;1.13;-5.5841932e-12;1.13
2025-08-11 00:00:00;0.30991924;0.0;-2.8899736e-11;-2.1158957e-12;1.13;-2.3509953e-12;1.13
2025-08-11 01:00:00;0.30991924;0.0;-2.8577333e-11;-3.1738606e-12;1.13;-3.5265118e-12;1.13
2025-08-11 02:00:00;1.0120372;0.0;-2.825493e-11;0.0;3.69;0.0;3.6900000000000004
2025-08-11 03:00:00;1.0120372;0.0;-2.7932527e-11;-1.0579649e-12;3.69;-1.1755165e-12;3.6900000000000004
2025-08-11 04:00:00;1.0120372;0.0;-2.0251783e-10;0.0;3.69;0.0;3.6900000000000004
2025-08-11 05:00:00;1.8019199;0.0;-5.2370299e-13;0.0;6.57;0.0;6.57
2025-08-11 06:00:00;1.8019199;0.0;-5.2370299e-13;0.0;6.57;0.0;6.57
2025-08-11 07:00:00;1.8016122;0.0;-2.1561383e-11;0.0;6.57;0.0;6.57
2025-08-11 08:00:00;0.0;1.3;1.2945173;-3.0683003e-11;0.02;-3.4092225e-11;0.02
2025-08-11 09:00:00;0.0;5.68;5.6745188;-1.7986597e-11;0.02;-1.9985107e-11;0.02
2025-08-11 10:00:00;0.0;19.1;19.09452;-2.3276901e-11;0.02;-2.5863223e-11;0.02
2025-08-11 11:00:00;0.0;56.3;56.253427;-2.0102897e-11;0.17;-2.2336552e-11;0.17
2025-08-11 12:00:00;0.0;99.0;98.95343;-1.9044776e-11;0.17;-2.1160863e-11;0.17
2025-08-11 13:00:00;0.0;128.0;127.95343;-3.1741402e-12;0.17;-3.5268225e-12;0.17
2025-08-11 14:00:00;0.0;147.0;146.93151;-5.290525e-12;0.25;-5.8783611e-12;0.25
2025-08-11 15:00:00;0.0;158.0;157.93149;-3.1741753e-11;0.25;-3.5268615e-11;0.25
2025-08-11 16:00:00;0.0;159.0;158.93148;-3.2799847e-11;0.25;-3.6444275e-11;0.25
2025-08-11 17:00:00;0.0;152.0;151.92323;-2.0102338e-11;0.28;-2.2335931e-11;0.28
2025-08-11 18:00:00;0.0;137.0;136.92321;0.0;0.28;0.0;0.28
2025-08-11 19:00:00;0.0;113.0;112.92321;0.0;0.28;0.0;0.28
2025-08-11 20:00:00;0.0;77.2;77.169831;0.0;0.11;0.0;0.10999999999999999
2025-08-11 21:00:00;0.0;36.2;36.169831;-1.2695688e-11;0.11;-1.410632e-11;0.10999999999999999
2025-08-11 22:00:00;0.0;6.55;6.5198309;-1.8779551e-11;0.11;-2.0866168e-11;0.10999999999999999
2025-08-11 23:00:00;0.0;0.7000000000000002;0.67257352;-1.3489938e-11;0.1;-1.498882e-11;0.1
2025-08-12 00:00:00;0.027426482;0.0;-2.7610124e-11;-9.5219518e-12;0.1;-1.0579946e-11;0.1
2025-08-12 01:00:00;0.027426482;0.0;-2.7287722e-11;-1.0579917e-11;0.1;-1.1755463e-11;0.1
2025-08-12 02:00:00;0.36751486;0.0;-2.6965319e-11;-6.3474977e-12;1.34;-7.0527752e-12;1.34
2025-08-12 03:00:00;0.36751486;0.0;-2.6642916e-11;-7.4054625e-12;1.34;-8.2282917e-12;1.34
2025-08-12 04:00:00;0.36751486;0.0;-2.6320513e-11;-8.4634274e-12;1.34;-9.4038082e-12;1.34
2025-08-12 05:00:00;0.97638275;0.0;-8.8714049e-11;0.0;3.56;0.0;3.5599999999999996
2025-08-12 06:00:00;0.97638275;0.0;-3.158871e-10;0.0;3.56;0.0;3.5599999999999996
2025-08-12 07:00:00;0.97621026;0.0;-2.4059625e-11;0.0;3.56;0.0;3.5599999999999996
2025-08-12 08:00:00;0.0;1.35;1.1635856;-3.1743564e-12;0.68;-3.5270626e-12;0.68
2025-08-12 09:00:00;0.0;7.15;6.9636376;0.0;0.68;0.0;0.68
2025-08-12 10:00:00;0.0;21.3;21.113683;-1.0580626e-12;0.68;-1.1756251e-12;0.68
2025-08-12 11:00:00;0.0;51.8;51.517827;-1.0581838e-12;1.03;-1.1757597e-12;1.03
2025-08-12 12:00:00;0.0;90.40000000000002;90.117845;0.0;1.03;0.0;1.03
2025-08-12 13:00:00;0.0;119.0;118.71784;-2.1162921e-12;1.03;-2.3514356e-12;1.03
2025-08-12 14:00:00;0.0;94.8;94.657534;-1.6928105e-11;0.52;-1.8809006e-11;0.52
2025-08-12 15:00:00;0.0;148.0;147.85751;-1.2695951e-11;0.52;-1.4106612e-11;0.52
2025-08-12 16:00:00;0.0;149.0;148.85747;-1.9044268e-11;0.52;-2.1160297e-11;0.52
2025-08-12 17:00:00;0.0;141.0;140.93146;-1.7987293e-11;0.25;-1.9985881e-11;0.25
2025-08-12 18:00:00;0.0;124.99999999999999;124.93144;0.0;0.25;0.0;0.25
2025-08-12 19:00:00;0.0;101.99999999999999;101.93143;0.0;0.25;0.0;0.25
2025-08-12 20:00:00;0.0;67.5;67.35464;0.0;0.53;0.0;0.53
2025-08-12 21:00:00;0.0;30.100000000000005;29.95464;0.0;0.53;0.0;0.53
2025-08-12 22:00:00;0.0;6.299999999999999;6.1546396;-2.3011708e-11;0.53;-2.5568564e-11;0.53
2025-08-12 23:00:00;0.0;0.3;0.2314338;-3.9941836e-11;0.25;-4.4379817e-11;0.25
2025-08-13 00:00:00;0.068566204;0.0;-2.599811e-11;-9.0341721e-11;0.25;-1.0037969e-10;0.25
2025-08-13 01:00:00;0.068566204;0.0;-2.5675707e-11;-3.7031827e-11;0.25;-4.1146475e-11;0.25
2025-08-13 02:00:00;0.29072071;0.0;-2.5353305e-11;-6.3477883e-12;1.06;-7.0530981e-12;1.06
2025-08-13 03:00:00;0.29072071;0.0;-2.5030902e-11;-7.4056841e-12;1.06;-8.2285379e-12;1.06
2025-08-13 04:00:00;0.29072071;0.0;-2.4708499e-11;-8.4637181e-12;1.06;-9.4041312e-12;1.06
2025-08-13 05:00:00;0.035654426;0.0;-2.2605765e-10;0.0;0.13;0.0;0.13
2025-08-13 06:00:00;0.035654426;0.0;-1.0289977e-10;0.0;0.13;0.0;0.13
2025-08-13 07:00:00;0.035647333;0.0;-2.478422e-11;0.0;0.13;0.0;0.13
2025-08-13 08:00:00;0.0;0.9;0.64231863;0.0;0.94;0.0;0.94
2025-08-13 09:00:00;0.0;6.230000000000001;5.9723756;-9.521866e-12;0.94;-1.0579851e-11;0.94
2025-08-13 10:00:00;0.0;19.9;19.642429;-3.1737586e-12;0.94;-3.5263984e-12;0.94
2025-08-13 11:00:00;0.0;51.1;50.505464;0.0;2.17;0.0;2.17
2025-08-13 12:00:00;0.0;89.0;88.405517;-4.2318975e-12;2.17;-4.7021084e-12;2.17
2025-08-13 13:00:00;0.0;117.0;116.40552;-1.0584876e-12;2.17;-1.1760973e-12;2.17
2025-08-13 14:00:00;0.0;134.0;133.86301;-2.0102593e-11;0.5;-2.2336214e-11;0.5
2025-08-13 15:00:00;0.0;143.0;142.86299;-2.6450788e-11;0.5;-2.9389764e-11;0.5
2025-08-13 16:00:00;0.0;144.0;143.86295;-9.522202e-12;0.5;-1.0580224e-11;0.5
2025-08-13 17:00:00;0.0;137.0;136.90952;0.0;0.33;0.0;0.33
2025-08-13 18:00:00;0.0;124.0;123.9095;0.0;0.33;0.0;0.33
2025-08-13 19:00:00;0.0;98.9;98.809493;0.0;0.33;0.0;0.33
2025-08-13 20:00:00;0.0;60.00000000000001;59.876581;0.0;0.45;0.0;0.44999999999999996
2025-08-13 21:00:00;0.0;11.8;11.676581;0.0;0.45;0.0;0.44999999999999996
2025-08-13 22:00:00;0.0;6.819999999999999;6.6965808;0.0;0.45;0.0;0.44999999999999996
2025-08-13 23:00:00;0.0;0.2;0.084808776;-3.7824237e-11;0.42;-4.202693e-11;0.42
2025-08-14 00:00:00;0.11519122;0.0;-2.4386096e-11;-3.3856264e-11;0.42;-3.7618071e-11;0.42
2025-08-14 01:00:00;0.11519122;0.0;-2.4063693e-11;-3.4914229e-11;0.42;-3.8793587e-11;0.42
2025-08-14 02:00:00;0.06033826;0.0;-2.374129e-11;-7.2729272e-12;0.22;-8.0810302e-12;0.21999999999999997
2025-08-14 03:00:00;0.06033826;0.0;-2.3418888e-11;-8.3308921e-12;0.22;-9.2565468e-12;0.21999999999999997
2025-08-14 04:00:00;0.06033826;0.0;-2.3096485e-11;0.0;0.22;0.0;0.21999999999999997
2025-08-14 05:00:00;0.11244858;0.0;-1.3804168e-10;0.0;0.41;0.0;0.41
2025-08-14 06:00:00;0.11244857;0.0;-3.7187309e-10;0.0;0.41;0.0;0.41
2025-08-14 07:00:00;0.11243133;0.0;-1.9869519e-11;0.0;0.41;0.0;0.41
2025-08-14 08:00:00;0.0;0.9;0.75468572;-5.0259356e-12;0.53;-5.5843728e-12;0.53
2025-08-14 09:00:00;0.0;9.5;9.3546974;-2.7243699e-11;0.53;-3.0270776e-11;0.53
2025-08-14 10:00:00;0.0;25.0;24.854721;-2.5391564e-11;0.53;-2.8212849e-11;0.53
2025-08-14 11:00:00;0.0;22.000000000000004;21.062752;-3.1744208e-12;3.42;-3.5271342e-12;3.42
2025-08-14 12:00:00;0.0;60.7;59.762891;-4.2322461e-12;3.42;-4.7024957e-12;3.42
2025-08-14 13:00:00;0.0;113.0;112.06296;0.0;3.42;0.0;3.42
2025-08-14 14:00:00;0.0;133.0;132.84108;-1.1638378e-11;0.58;-1.2931531e-11;0.58
2025-08-14 15:00:00;0.0;117.0;116.84104;-1.4812372e-11;0.58;-1.6458191e-11;0.58
2025-08-14 16:00:00;0.0;58.6;58.441014;-4.2322298e-12;0.58;-4.7024775e-12;0.58
2025-08-14 17:00:00;0.0;99.2;99.109515;0.0;0.33;0.0;0.33
2025-08-14 18:00:00;0.0;55.699999999999996;55.609493;0.0;0.33;0.0;0.33
2025-08-14 19:00:00;0.0;73.7;73.609493;0.0;0.33;0.0;0.33
2025-08-14 20:00:00;0.0;61.6;61.418985;0.0;0.66;0.0;0.66
2025-08-14 21:00:00;0.0;25.700000000000003;25.518985;0.0;0.66;0.0;0.66
2025-08-14 22:00:00;0.0;6.07;5.8889852;-1.0579649e-12;0.66;-1.1755165e-12;0.66
2025-08-14 23:00:00;0.0;0.5;0.39577937;-1.3490185e-11;0.38;-1.4989094e-11;0.38
2025-08-15 00:00:00;0.10422063;0.0;-2.2774082e-11;0.0;0.38;0.0;0.38
2025-08-15 01:00:00;0.10422063;0.0;-2.2451679e-11;-1.0580254e-11;0.38;-1.1755838e-11;0.38
2025-08-15 02:00:00;0.31540454;0.0;-2.2129276e-11;0.0;1.15;0.0;1.15
2025-08-15 03:00:00;0.31540454;0.0;-2.1806873e-11;-1.0579649e-12;1.15;-1.1755165e-12;1.15
2025-08-15 04:00:00;0.31540454;0.0;-2.1484471e-11;-2.1159297e-12;1.15;-2.351033e-12;1.15
2025-08-15 05:00:00;0.076794149;0.0;-2.0839619e-11;0.0;0.28;0.0;0.28
2025-08-15 06:00:00;0.076794149;0.0;-2.0517217e-11;0.0;0.28;0.0;0.28
2025-08-15 07:00:00;0.076786461;0.0;-1.4390197e-11;0.0;0.28;0.0;0.28
2025-08-15 08:00:00;0.0;1.2;1.0930797;-1.1374099e-11;0.39;-1.2637888e-11;0.39
2025-08-15 09:00:00;0.0;6.75;6.6431117;-8.464067e-12;0.39;-9.4045189e-12;0.39
2025-08-15 10:00:00;0.0;21.2;21.093136;0.0;0.39;0.0;0.39
2025-08-15 11:00:00;0.0;48.9;48.705482;-4.2319432e-12;0.71;-4.7021591e-12;0.71
2025-08-15 12:00:00;0.0;85.1;84.905495;-5.2899849e-12;0.71;-5.877761e-12;0.71
2025-08-15 13:00:00;0.0;116.0;115.80549;0.0;0.71;0.0;0.71
2025-08-15 14:00:00;0.0;129.0;128.7589;-2.1159365e-12;0.88;-2.3510406e-12;0.8799999999999999
2025-08-15 15:00:00;0.0;147.0;146.75885;-3.1740873e-12;0.88;-3.5267636e-12;0.8799999999999999
2025-08-15 16:00:00;0.0;150.0;149.75879;-6.348043e-12;0.88;-7.0533812e-12;0.8799999999999999
2025-08-15 17:00:00;0.0;137.0;136.6134;0.0;1.41;0.0;1.41
2025-08-15 18:00:00;0.0;133.0;132.6133;0.0;1.41;0.0;1.41
2025-08-15 19:00:00;0.0;112.0;111.61329;0.0;1.41;0.0;1.41
2025-08-15 20:00:00;0.0;72.3;72.198522;0.0;0.37;0.0;0.37
2025-08-15 21:00:00;0.0;24.2;24.098522;-1.0579649e-12;0.37;-1.1755165e-12;0.37
2025-08-15 22:00:00;0.0;4.93;4.828522;-7.1418077e-12;0.37;-7.9353419e-12;0.37
2025-08-15 23:00:00;0.0;0.2;0.12320585;-3.2534414e-11;0.28;-3.6149349e-11;0.28
2025-08-16 00:00:00;0.076794149;0.0;-2.0517262e-11;0.0;0.28;0.0;0.28
2025-08-16 01:00:00;0.076794149;0.0;-2.0194859e-11;-2.8566441e-11;0.28;-3.174049e-11;0.28
2025-08-16 02:00:00;0.11793387;0.0;-1.9872457e-11;-3.1738946e-12;0.43;-3.5265496e-12;0.42999999999999994
2025-08-16 03:00:00;0.11793387;0.0;-1.9550054e-11;-4.2318595e-12;0.43;-4.7020661e-12;0.42999999999999994
2025-08-16 04:00:00;0.11793387;0.0;-1.9227651e-11;-5.2898243e-12;0.43;-5.8775826e-12;0.42999999999999994
2025-08-16 05:00:00;0.032911778;0.0;-1.8905248e-11;0.0;0.12;0.0;0.12000000000000001
2025-08-16 06:00:00;0.032911778;0.0;-1.8582845e-11;-9.5216707e-12;0.12;-1.0579634e-11;0.12000000000000001
2025-08-16 07:00:00;0.032911778;0.0;-1.8260442e-11;-1.0579636e-11;0.12;-1.1755151e-11;0.12000000000000001
2025-08-16 08:00:00;0.0054852084;0.0;-6.653836e-12;0.0;0.02;0.0;0.02
2025-08-16 09:00:00;0.0;4.1;4.094516;-1.8780493e-11;0.02;-2.0867214e-11;0.02
2025-08-16 10:00:00;0.0;15.5;15.494517;-1.772257e-11;0.02;-1.9691744e-11;0.02
2025-08-16 11:00:00;0.0;16.1;15.814912;-1.7188393e-12;1.04;-1.9098215e-12;1.04
2025-08-16 12:00:00;0.0;25.1;24.814909;0.0;1.04;0.0;1.04
2025-08-16 13:00:00;0.0;27.4;27.11491;-3.8350464e-12;1.04;-4.2611626e-12;1.04
2025-08-16 14:00:00;0.0;30.2;30.084846;-4.099829e-11;0.42;-4.5553655e-11;0.42
2025-08-16 15:00:00;0.0;33.0;32.88483;-3.147621e-11;0.42;-3.4973567e-11;0.42
2025-08-16 16:00:00;0.0;27.1;26.984835;-4.5230287e-11;0.42;-5.0255874e-11;0.42
2025-08-16 17:00:00;0.0;28.8;28.701272;-2.7508333e-11;0.36;-3.0564815e-11;0.36
2025-08-16 18:00:00;0.0;31.9;31.801265;-3.1740376e-11;0.36;-3.5267085e-11;0.36
2025-08-16 19:00:00;0.0;16.2;16.101265;-2.7772416e-11;0.36;-3.085824e-11;0.36
2025-08-16 20:00:00;0.0;12.700000000000001;12.595779;-1.5606055e-11;0.38;-1.7340061e-11;0.38
2025-08-16 21:00:00;0.0;6.3500000000000005;6.2457794;-1.7722062e-11;0.38;-1.969118e-11;0.38
2025-08-16 22:00:00;0.0;1.42;1.3157794;-1.8780027e-11;0.38;-2.0866697e-11;0.38
2025-08-16 23:00:00;0.85022094;0.0;-1.793804e-11;-3.1739313e-12;3.1;-3.5265904e-12;3.1
2025-08-17 00:00:00;0.85022094;0.0;-1.7615637e-11;-4.2318962e-12;3.1;-4.7021069e-12;3.1
2025-08-17 01:00:00;0.85022094;0.0;-1.7293234e-11;-5.2898611e-12;3.1;-5.8776234e-12;3.1
2025-08-17 02:00:00;3.7629133;0.0;-1.6970831e-11;0.0;13.72;0.0;13.72
2025-08-17 03:00:00;3.7629133;0.0;-1.6648428e-11;-1.0579649e-12;13.72;-1.1755165e-12;13.72
2025-08-17 04:00:00;3.7629133;0.0;-1.6326025e-11;-5.0136548e-11;13.72;-5.5707276e-11;13.72
2025-08-17 05:00:00;3.4283102;0.0;-1.6003623e-11;0.0;12.5;0.0;12.5
2025-08-17 06:00:00;3.4283102;0.0;-1.568122e-11;-1.0579649e-12;12.5;-1.1755165e-12;12.5
2025-08-17 07:00:00;3.4283102;0.0;-1.5358817e-11;-2.1159297e-12;12.5;-2.351033e-12;12.5
2025-08-17 08:00:00;0.0;1.1;0.49672079;-6.3474234e-12;2.2;-7.0526927e-12;2.2
2025-08-17 09:00:00;0.0;4.93;4.3268244;0.0;2.2;0.0;2.2
2025-08-17 10:00:00;0.0;18.8;18.196913;-1.0578605e-12;2.2;-1.1754005e-12;2.2
2025-08-17 11:00:00;0.0;55.300000000000004;54.927196;-5.4231312e-12;1.36;-6.0257013e-12;1.36
2025-08-17 12:00:00;0.0;86.8;86.427177;-5.4232381e-12;1.36;-6.0258201e-12;1.36
2025-08-17 13:00:00;0.0;124.99999999999999;124.62721;0.0;1.36;0.0;1.36
2025-08-17 14:00:00;0.0;108.0;107.97807;0.0;0.08;0.0;0.08
2025-08-17 15:00:00;0.0;117.0;116.97806;-3.5047449e-11;0.08;-3.894161e-11;0.08
2025-08-17 16:00:00;0.0;96.7;96.678059;-3.5838768e-11;0.08;-3.9820853e-11;0.08
2025-08-17 17:00:00;0.0;85.6;85.45464;-2.406962e-11;0.53;-2.6744022e-11;0.53
2025-08-17 18:00:00;0.0;77.6;77.45464;-2.0101686e-11;0.53;-2.2335207e-11;0.53
2025-08-17 19:00:00;0.0;38.1;37.95464;-2.1159651e-11;0.53;-2.3510724e-11;0.53
2025-08-17 20:00:00;0.0;17.9;17.883544;-1.7986219e-11;0.06;-1.9984688e-11;0.060000000000000005
2025-08-17 21:00:00;0.0;9.35;9.3335441;-1.9044184e-11;0.06;-2.1160205e-11;0.060000000000000005
2025-08-17 22:00:00;0.0;2.35;2.3335441;-2.0102149e-11;0.06;-2.2335721e-11;0.060000000000000005
