,time,temp_air,ghi,wind_meridional,wind_zonal,wind_speed,precipitation,latitude,longitude,nuts_id,profil
6774,2025-10-10 07:00:00,284.3954772949219,66208.3671875,0.2778750360012054,1.869065761566162,1.89313805103302,,50.845454545454544,6.454545454545454,DEA26,0.025822444644523598
6775,2025-10-10 08:00:00,285.0883483886719,201881.8125,0.1409371048212051,2.064471244812012,2.0787312984466557,,50.845454545454544,6.454545454545454,DEA26,0.07873750931289483
6776,2025-10-10 09:00:00,286.0395812988281,431014.71875,-0.2108847945928573,2.133753061294556,2.180551290512085,,50.845454545454544,6.454545454545454,DEA26,0.1681034314647481
6777,2025-10-10 10:00:00,287.1350402832031,717150.9375,-0.9052232503890992,1.963850498199463,2.2404816150665283,,50.845454545454544,6.454545454545454,DEA26,0.27970166267532154
6778,2025-10-10 11:00:00,287.9952697753906,913325.0625,-1.4106463193893433,1.611443281173706,2.1683266162872314,,50.845454545454544,6.454545454545454,DEA26,0.3562130720135773
6779,2025-10-10 12:00:00,288.1636047363281,642436.5625,-1.4281158447265625,1.4856442213058472,2.0831458568573,,50.845454545454544,6.454545454545454,DEA26,0.2505617232002407
6780,2025-10-10 13:00:00,288.35858154296875,579666.375,-1.2494826316833496,1.534998059272766,2.0046157836914062,,50.845454545454544,6.454545454545454,DEA26,0.22608022998572241
6781,2025-10-10 14:00:00,288.5797424316406,570470.1875,-1.0966533422470093,1.560272216796875,1.9277151823043823,,50.845454545454544,6.454545454545454,DEA26,0.22249355276127272
6782,2025-10-10 15:00:00,288.6602478027344,466837.625,-0.9652515649795532,1.5007420778274536,1.8016600608825684,,50.845454545454544,6.454545454545454,DEA26,0.18207500413662675
6783,2025-10-10 16:00:00,288.3930969238281,210517.640625,-0.614084780216217,1.223482966423035,1.4017199277877808,,50.845454545454544,6.454545454545454,DEA26,0.08210563638187857
6784,2025-10-10 17:00:00,287.7977905273437,38132.91015625,-0.1445775479078292,1.2700999975204468,1.3243101835250854,,50.845454545454544,6.454545454545454,DEA26,0.014872515415699056
6785,2025-10-10 18:00:00,287.3533630371094,0.0,0.1654696017503738,1.4600802659988403,1.4844809770584106,,50.845454545454544,6.454545454545454,DEA26,0.0
6786,2025-10-10 19:00:00,286.9911804199219,0.0,0.2770170867443084,1.422818303108215,1.4610111713409424,,50.845454545454544,6.454545454545454,DEA26,0.0
6787,2025-10-10 20:00:00,286.6670837402344,0.0,0.3070445358753204,1.5093979835510254,1.5461410284042358,,50.845454545454544,6.454545454545454,DEA26,0.0
6788,2025-10-10 21:00:00,286.3545227050781,0.0,0.3034832775592804,1.529228925704956,1.560694932937622,,50.845454545454544,6.454545454545454,DEA26,0.0
