time,el_price_eur_kwh,heat_demand_kw,PV_kw,COP,gas_price,solar_q_Wm2,cop_wshp,profil,solar_profil,cop_s_3
2025-07-09 07:00:00,0.11359,3.05,0.0,3.007623046875001,0.1199,0.1718879689850912,3.663861489278928,0.3768284402182111,0.3768284402182111,3.8136475200849014
2025-07-09 08:00:00,0.09566,0.76,3.95,3.056520751953126,0.1199,0.3213352170849473,3.665120317158148,0.4972897172477883,0.4972897172477883,3.8705824967164
2025-07-09 09:00:00,0.08468,0.76,16.2,3.102574218750001,0.1199,0.3815799485932291,3.666503679582288,0.5410643937986773,0.5410643937986773,3.891695642537713
2025-07-09 10:00:00,0.0777699999999999,0.76,33.7,3.117070068359376,0.1199,0.1976859450841955,3.667183379934135,0.3791191125221956,0.3791191125221956,3.8147145592672556
2025-07-09 11:00:00,0.06567,0.03,47.6,3.133379882812501,0.1199,0.1681732092766989,3.6677213869284335,0.3505940605547555,0.3505940605547555,3.8014694726280966
2025-07-09 12:00:00,0.0466899999999999,0.03,82.0,3.146569580078126,0.1199,0.1483488676836946,3.668159264731582,0.331033958756198,0.331033958756198,3.7924401295162435
2025-07-09 13:00:00,0.03778,0.03,62.3,3.175650390625001,0.1199,0.26136795763052,3.66895052207347,0.42370178416588,0.42370178416588,3.835601576770074
2025-07-09 14:00:00,0.04832,0.0,85.4,3.196795410156251,0.1199,0.2373014750251496,3.669611049894914,0.3990573853730242,0.3990573853730242,3.824027468926897
2025-07-09 15:00:00,0.07113,0.0,86.7,3.2,0.1199,0.0977037126489299,3.6697561652492303,0.2771294462399891,0.2771294462399891,3.76777724438806
2025-07-09 16:00:00,0.08473,0.0,115.0,3.2,0.1199,0.1709076178082496,3.6701399335694607,0.3381495905641423,0.3381495905641423,3.7957198826900203
2025-07-09 17:00:00,0.09901,0.0,146.0,3.2,0.1199,0.0866766902437395,3.670217357997332,0.2656184595835721,0.2656184595835721,3.762552138438151
2025-07-09 18:00:00,0.11598,0.0,124.0,3.2,0.1199,0.0447090424593223,3.670153785570786,0.2312306593807433,0.2312306593807433,3.74702867072665
2025-07-09 19:00:00,0.13534,0.0,110.0,3.163787597656251,0.1199,0.0,3.669584347576467,0.1043545882332981,0.1043545882332981,3.6908453517230577
2025-07-09 20:00:00,0.13824,0.69,78.6,3.126915039062501,0.1199,0.0,3.6686813733261614,0.0152390605844943,0.0152390605844943,3.6523799750784245
2025-07-09 21:00:00,0.11979,0.69,52.4,3.036362060546876,0.1199,0.0,3.6677546696202223,0.0,0.0,3.645882395469079
2025-07-09 22:00:00,0.1049,0.69,15.1,2.9717221679687507,0.1199,0.0,3.666866230343497,0.0,0.0,3.645882395469079
2025-07-09 23:00:00,0.10091,3.57,2.73,2.957879394531251,0.1199,0.0,3.6660144582200025,0.0,0.0,3.645882395469079
2025-07-10 00:00:00,0.09573,3.57,0.0,2.972564453125001,0.1199,0.0,3.665197824039356,0.0,0.0,3.645882395469079
2025-07-10 01:00:00,0.0891,3.57,0.0,2.975502685546876,0.1199,0.0,3.664414863644849,0.0,0.0,3.645882395469079
2025-07-10 02:00:00,0.08645,8.63,0.0,2.9416562500000007,0.1199,0.0,3.6636641750637264,0.0,0.0,3.645882395469079
2025-07-10 03:00:00,0.0879699999999999,8.63,0.0,2.895806640625001,0.1199,0.0,3.6629444157721305,0.0,0.0,3.645882395469079
2025-07-10 04:00:00,0.09862,8.63,0.0,2.8364816894531257,0.1199,0.0,3.662268285435535,0.0035042040663309,0.0035042040663309,3.6473744586115906
2025-07-10 05:00:00,0.10761,5.12,0.0,2.8804965820312507,0.1199,0.0,3.6619083867852416,0.0757860675583059,0.0757860675583059,3.678426242170527
2025-07-10 06:00:00,0.10723,5.12,0.0,3.019780029296876,0.1199,0.0,3.6621530105214215,0.2235919161391431,0.2235919161391431,3.7435977324174963
2025-07-10 07:00:00,0.10535,5.12,0.2,3.099444335937501,0.1199,0.1440053651197289,3.662835672732308,0.3358205502547255,0.3358205502547255,3.79464575180677
2025-07-10 08:00:00,0.0889,0.38,3.25,3.160391601562501,0.1199,0.3449306959376337,3.664141878729376,0.4988404769489216,0.4988404769489216,3.8713265352778157
2025-07-10 09:00:00,0.082,0.38,14.9,3.2,0.1199,0.4848490082751855,3.665851818060737,0.6129305443547306,0.6129305443547306,3.9268616984253377
2025-07-10 10:00:00,0.06533,0.38,32.2,3.2,0.1199,0.646453179486357,3.668029624062874,0.7468694973966796,0.7468694973966796,3.994126698646257
2025-07-10 11:00:00,0.0452199999999999,0.0,67.9,3.2,0.1199,0.7924996100373964,3.6706041338221023,0.8673977356148987,0.8673977356148987,4.056657470515225
2025-07-10 12:00:00,0.0395099999999999,0.0,105.0,3.2,0.1199,0.8781685987158407,3.673345500076149,0.9342833582993506,0.9342833582993506,4.092210274631094
2025-07-10 13:00:00,0.0395499999999999,0.0,133.0,3.2,0.1199,0.7047799925518737,3.675362384656407,0.7809516454901603,0.7809516454901603,4.011612380176437
2025-07-10 14:00:00,0.05671,0.5,139.0,3.2,0.1199,0.2802047497912324,3.675830806545275,0.4159268759443916,0.4159268759443916,3.8319425755284864
2025-07-10 15:00:00,0.0768,0.5,141.0,3.2,0.1199,0.2227308936577098,3.676085957043127,0.3676194851354936,0.3676194851354936,3.8093638288085714
2025-07-10 16:00:00,0.0864,0.5,103.0,3.2,0.1199,0.1368732694563178,3.676042274743173,0.2958907914934378,0.2958907914934378,3.776324630457117
2025-07-10 17:00:00,0.1002,0.2,129.0,3.2,0.1199,0.0963231922526859,3.675868160881106,0.2630085332979197,0.2630085332979197,3.76136944669286
2025-07-10 18:00:00,0.11439,0.2,81.2,3.2,0.1199,0.0207732335880053,3.675450662579897,0.2006948826051164,0.2006948826051164,3.7333510793263978
2025-07-10 19:00:00,0.1346699999999999,0.2,75.7,3.2,0.1199,0.0,3.67453443532933,0.072320015540261,0.072320015540261,3.6769251867504966
2025-07-10 20:00:00,0.1326999999999999,0.49,52.8,3.176851562500001,0.1199,0.0,3.673406038629372,0.0100642329833508,0.0100642329833508,3.6501709540564473
2025-07-10 21:00:00,0.12088,0.49,39.9,3.118409179687501,0.1199,0.0,3.6722839627726818,0.0,0.0,3.645882395469079
2025-07-10 22:00:00,0.10769,0.49,16.1,3.071664794921876,0.1199,0.0,3.671208329840604,0.0,0.0,3.645882395469079
2025-07-10 23:00:00,0.10475,0.78,2.78,3.042419189453126,0.1199,0.0,3.67017719219149,0.0,0.0,3.645882395469079
2025-07-11 00:00:00,0.0995699999999999,0.78,0.0,3.017704833984376,0.1199,0.0,3.6691886859002185,0.0,0.0,3.645882395469079
2025-07-11 01:00:00,0.095,0.78,0.0,2.998302978515626,0.1199,0.0,3.6682410269963377,0.0,0.0,3.645882395469079
